---,RecipeName,ShortDesc,LongDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled
52554,"NSLOCTEXT("""", ""52BF83C64036B842A1C6A996191CE17D"", ""Hyena-fur Wrap"")","NSLOCTEXT("""", ""8C966B214C85C9E7C6EAA0B5916E0EE9"", ""A wrap crafted from the fur of Hyenas"")","NSLOCTEXT("""", ""C11AD72E46B386FD914D41921A11BD93"", ""The Dogs of the Desert are a mysterious clan who inhabit the northern reaches of the desert. Their obsession with capturing and taming Hyenas and their fanatical worship of the god known as Jhebbal Sag keeps them aloof from the other factions in the region.\nThe fact that they wear uncured furs and unclean bones probably doesn\'t help.\nSome might question wearing fur in the warmth of the desert, but nights can be brutally cold and the slopes of the mountain are not that far to the north."")","Armor","40.000000","3","414","89201","0","/Game/UI/Textures/Icons/icon_dogs_bottom.icon_dogs_bottom","None","False","12511","20","12513","24","10021","24","0","0","52554","1","0","0","0","False","True"
52555,"NSLOCTEXT("""", ""793E2C77476A78C36706EEB32D5E4DB7"", ""Hyena-fur Boots"")","NSLOCTEXT("""", ""E899ACAA435D7323C4A2CC95898D2B8B"", ""Boots crafted from the fur of Hyenas"")","NSLOCTEXT("""", ""E2F4875647B610A6E58BE0B3F06F1CB1"", ""The Dogs of the Desert are a mysterious clan who inhabit the northern reaches of the desert. Their obsession with capturing and taming Hyenas and their fanatical worship of the god known as Jhebbal Sag keeps them aloof from the other factions in the region.\nThe fact that they wear uncured furs and unclean bones probably doesn\'t help.\nSome might question wearing fur in the warmth of the desert, but nights can be brutally cold and the slopes of the mountain are not that far to the north."")","Armor","20.000000","3","267","89201","0","/Game/UI/Textures/Icons/icon_dogs_boots.icon_dogs_boots","None","False","12511","13","12513","15","10021","15","0","0","52555","1","0","0","0","False","True"
53202,"NSLOCTEXT("""", ""5696A1894B2814C0735273B1E6EAEEFD"", ""XX_Demon\'s Bane"")","NSLOCTEXT("""", ""4783615346FFEEBF79A3E0BDDC326D7B"", ""XX_Demon\'s Bane"")","NSLOCTEXT("""", ""6944985E4769C3ACECCF4DAA5CFD05A1"", ""XX_Demon\'s Bane"")","Consumable","120.000000","3","4","89103","0","/Game/UI/Textures/Icons/icon_demons_bane.icon_demons_bane","None","False","14182","2","11052","1","0","0","0","0","53202","10","0","0","0","False","True"
53501,"NSLOCTEXT("""", ""B5F4FECE45A5B319BAA7A3919D7FE437"", ""Purified Flesh"")","NSLOCTEXT("""", ""BCB50FA4499C76358ABADABCCC475AEE"", ""Flesh that has been ritually purified"")","NSLOCTEXT("""", ""941E0CD84FF9F035395B75880A892D9A"", ""Devotees of Yog have purified this flesh in the firepits of sacrifice. It can be eaten to gain the favour of Yog."")","Armor","20.000000","3","2","89961","0","/Game/UI/Textures/Icons/icon_blessed_yog_meat.icon_blessed_yog_meat","None","False","15002","1","0","0","0","0","0","0","53501","1","55100","1","0","False","True"
53502,"NSLOCTEXT("""", ""C132B32C4DB2ACEA790224BAD73BBD52"", ""Ambrosia "")","NSLOCTEXT("""", ""BE6425BD433C10142D6020A8151A34B7"", ""A dish purported to be blessed by the gods"")","NSLOCTEXT("""", ""03B7BDC4440847CCCA9E8EA8E09DC827"", ""Worshippers of Mitra often bring sacrifices of fruit or grain to lay upon his altar, in return for his blessing. And occasionally his blessing is very formidable indeed, taking the form of Ambrosia. This bizarre substance, considered a food of the gods, has healing properties that the Priests of Mitra use to bring strength and vitality to the poor. How it is made is pure conjecture, as it seems to congeal within empty vessels left out on the altar with no physical intervention from priest or penitent."")","Armor","10.000000","2","2","89971","0","/Game/UI/Textures/Icons/icon_ambrosia.icon_ambrosia","None","False","15003","1","0","0","0","0","0","0","53502","1","55100","1","0","False","True"
53503,"NSLOCTEXT("""", ""5C42174B4D26188714A39D80FA0F9DFC"", ""Set Antidote"")","NSLOCTEXT("""", ""E2AC8D4548BC64E599F29EA2E8515051"", ""A potent antidote to poison"")","NSLOCTEXT("""", ""4016A8064387605069370789FF653413"", ""Set commands that his followers revere serpents above all creatures, even requiring that his devotees allow themselves to be devoured by the giant temple snakes if the creatures so desire. This reverence means that many priests are bitten by the venemous serpents that roam the stone temples. Rather than simply accept their fate at the hands of a petulant snake, the priests often keep a supply of this antidote handy. Created during the rituals of sacrifice from the hearts of humans, it is a literal trade of a life for a life and Set does not seem to hold any grudges against followers who spare themselves in this manner."")","Armor","20.000000","2","2","89951","0","/Game/UI/Textures/Icons/icon_set_antidote.icon_set_antidote","None","False","15001","1","0","0","0","0","0","0","53503","1","55100","1","0","False","True"
53511,"NSLOCTEXT("""", ""CC2030D54AAFC4FB3CC9AFADEBB6B645"", ""Flinthead Bolts"")","NSLOCTEXT("""", ""334E636F43588B4BB437B1855FC78478"", ""Crossbow bolts with flint heads"")","NSLOCTEXT("""", ""C1EB3E5C4C32639E55A3F8A72ABF6172"", ""Flinthead Bolts"")","Weapon","20.000000","1","33","89401","0","/Game/UI/Textures/Icons/icon_stonetip_bolt.icon_stonetip_bolt","None","False","10012","10","10001","50","0","0","0","0","53511","10","0","0","0","False","True"
53512,"NSLOCTEXT("""", ""AE19A5284B13DE4A9C54F0B1C65A666F"", ""Ironhead Bolts"")","NSLOCTEXT("""", ""96FC44BD49C43A3BAF1AC2AEB8551927"", ""Crossbow bolts with iron heads"")","NSLOCTEXT("""", ""735FC6F34554987DF40BA5895A196516"", ""Ironhead Bolts"")","Weapon","20.000000","2","44","89401","0","/Game/UI/Textures/Icons/icon_ironhead_bolt.icon_ironhead_bolt","None","False","10012","10","11501","10","0","0","0","0","53512","10","0","0","0","False","True"
53513,"NSLOCTEXT("""", ""1748ACDE4F27DA3C73B9B792FC3BA1D1"", ""Razor Bolts"")","NSLOCTEXT("""", ""0B6822084B86C0A6452BE0950E37F8D2"", ""Crossbow bolts with sharpened steel heads"")","NSLOCTEXT("""", ""2155D81742A8F47C0BCB8DABC6E79E97"", ""Razor Bolts"")","Weapon","20.000000","3","1205","89401","0","/Game/UI/Textures/Icons/icon_razor_bolt.icon_razor_bolt","None","False","10012","10","11502","10","0","0","0","0","53513","10","0","0","0","False","True"
53514,"NSLOCTEXT("""", ""A2CC5EA849133220426EDDB15170489A"", ""Fire Bolts"")","NSLOCTEXT("""", ""E7CF837C46CC703206B2FC9BE790ABA3"", ""Crossbow bolts with flammable tips "")","NSLOCTEXT("""", ""ED1040A84D723CFEAF76788D05B5EB7C"", ""Fire Bolts"")","Weapon","20.000000","4","1210","89401","0","/Game/UI/Textures/Icons/icon_fire_bolt.icon_fire_bolt","None","False","10012","10","11502","10","14171","10","0","0","53514","10","0","0","0","False","True"
53551,"NSLOCTEXT("""", ""BC3D14BA4F7E14779D2E4B8828CE28A3"", ""Offering to Yog"")","NSLOCTEXT("""", ""D482389F4F8BEAA2AF47ADBCFCFED0DA"", ""A spiritual residue left on religious altars"")","NSLOCTEXT("""", ""3154EFFF4F418A69BF22E3AF9B23BE19"", ""Offering to Yog"")","Armor","20.000000","2","0","89961","0","/Game/UI/Textures/Icons/icon_acolyte_of_yog.icon_acolyte_of_yog","None","False","15002","1","0","0","0","0","0","0","55100","1","0","0","0","False","True"
53552,"NSLOCTEXT("""", ""4A9F04C242708CA6E18048877D72C75B"", ""Offering to Mitra"")","NSLOCTEXT("""", ""D4FC15FD4998A8BC8DA2C49A7B2E6262"", ""A spiritual residue left on religious altars"")","NSLOCTEXT("""", ""5FB316A046EA52DC63AAB5869313F009"", ""Offering to Mitra"")","Armor","60.000000","2","0","89971","0","/Game/UI/Textures/Icons/icon_acolyte_of_mitra.icon_acolyte_of_mitra","None","False","15001","1","15002","1","0","0","0","0","55100","1","0","0","0","False","True"
53553,"NSLOCTEXT("""", ""003388FD48EA0F2EA98A3CA9F348A63A"", ""Offering to Set"")","NSLOCTEXT("""", ""4E8E58FC472A4607BE363EA5241BAF50"", ""A spiritual residue left on religious altars"")","NSLOCTEXT("""", ""7ED6BC6044127DCB626DEEA5C6DD4AC7"", ""Offering to Set"")","Armor","60.000000","2","0","89951","0","/Game/UI/Textures/Icons/icon_acolyte_of_set.icon_acolyte_of_set","None","False","15001","1","0","0","0","0","0","0","55100","1","0","0","0","False","True"
53554,"NSLOCTEXT("""", ""99B834884CE519453D1D2CA58ABFB188"", ""Offering to Mitra"")","NSLOCTEXT("""", ""9D2BB2C14C3E39F6F4FC94A2FDD6F4BB"", ""A spiritual residue left on religious altars"")","NSLOCTEXT("""", ""9BAC0DA4499482D17CCF578CC4B720EF"", ""Offering to Mitra"")","Armor","60.000000","2","0","89971","0","/Game/UI/Textures/Icons/icon_acolyte_of_mitra.icon_acolyte_of_mitra","None","False","15001","1","15002","1","0","0","0","0","55100","1","0","0","0","False","True"
53611,"NSLOCTEXT("""", ""D7EBC954432CD457D61466B725DE3DA4"", ""Flinthead Arrows"")","NSLOCTEXT("""", ""3FF5482E4304894671B1BA8326AC23D7"", ""Arrows with flint heads"")","NSLOCTEXT("""", ""0E4B5BB1422A39590DE4A481BA6DA084"", ""Flinthead Arrows"")","Weapon","20.000000","1","33","0","0","/Game/UI/Textures/Icons/icon_stonetip_arrow.icon_stonetip_arrow","None","False","10012","10","10001","50","0","0","0","0","53611","10","0","0","0","False","True"
53612,"NSLOCTEXT("""", ""DFCCDFF64B418D76700FC4ADD9959472"", ""Ironhead Arrows"")","NSLOCTEXT("""", ""2A6FF6F047A2F7BDB7F6B7836912C721"", ""Arrows with iron heads"")","NSLOCTEXT("""", ""12B283744DD8ED6A2611BDABC3100FA3"", ""Ironhead Arrows"")","Weapon","20.000000","2","44","89401","0","/Game/UI/Textures/Icons/icon_ironhead_arrow.icon_ironhead_arrow","None","False","10012","10","11501","10","0","0","0","0","53612","10","0","0","0","False","True"
53613,"NSLOCTEXT("""", ""6C9371344AA6C1752F18A78556F1AF10"", ""Razor Arrows"")","NSLOCTEXT("""", ""ED1CD1664FAAF675FDB35BA6E01C3C6D"", ""Arrows with sharpened steel heads"")","NSLOCTEXT("""", ""907CC9A143CE3C72693677A20BE4E6E7"", ""Razor Arrows"")","Weapon","20.000000","3","1205","89401","0","/Game/UI/Textures/Icons/icon_razor_arrow.icon_razor_arrow","None","False","10012","10","11502","10","0","0","0","0","53613","10","0","0","0","False","True"
53614,"NSLOCTEXT("""", ""985B824D4DCC632B81607B84E6C8EE63"", ""Fire Arrows"")","NSLOCTEXT("""", ""4E30AC3A422386BF2B0EF499D59BF711"", ""Arrows with flammable tips"")","NSLOCTEXT("""", ""7D0BE58D4925A31661CE5A87032DBD3B"", ""Fire Arrows"")","Weapon","20.000000","4","1210","89401","0","/Game/UI/Textures/Icons/icon_fire_arrow.icon_fire_arrow","None","False","10012","10","11502","10","14171","10","0","0","53614","10","0","0","0","False","True"
53651,"NSLOCTEXT("""", ""340AE39D4145DCF5305E2E97C69326B8"", ""Snake Arrows"")","NSLOCTEXT("""", ""510E988B481756D3AF280FA497A26E1A"", ""Venomous snakes transformed into deadly arrows"")","NSLOCTEXT("""", ""598F0C494D02B2844B1EEAA51E3651CE"", ""Snake Arrows"")","Weapon","40.000000","2","6","89401","0","/Game/UI/Textures/Icons/icon_snake_arrow.icon_snake_arrow","None","False","10012","10","0","0","0","0","0","0","53651","10","0","0","0","False","True"
55001,"NSLOCTEXT("""", ""1B4064D347E201858EB2EA890284BD68"", ""True Name of Set"")","NSLOCTEXT("""", ""C7FC07244901AEEE6D311C89C49C1873"", ""Use to invoke the Avatar of Set"")","NSLOCTEXT("""", ""7D60C38D4E881C917AF0DB98BB8DDA96"", ""<span style=\""italic\"">Some gods are strong to harm, others, to aid; at least so say their priests.</>\nQueen of the Black Coast\nLearning true names is a study that sorcerers use to contact the demons of the Outer Void. Such sorcerers have volumes full of the names of their familiars and allies.\nThe true name of a god, however, burns brightly in the mind when spoken, then flares and fades into nothingness. Once spoken, such a name is forgotten immediately.\nThis name then, carved in stone, is a priceless gift. For a short period, the gaze of a god will be upon the speaker and they will be lifted to heights of power undreamed of. But men were not built to live as gods, so the power is fleeting."")","Consumable","0.000000","4","0","89953","0","/Game/UI/Textures/Icons/icon_acolyte_of_set.icon_acolyte_of_set","None","True","55100","500","0","0","0","0","0","0","55001","1","0","0","0","False","True"
55002,"NSLOCTEXT("""", ""02C36C5046BED8090D452B85AC54E6A8"", ""True Name of Yog"")","NSLOCTEXT("""", ""A76AD0C846B50E65FC5F2AB3FD45F049"", ""Use to invoke the Avatar of Yog"")","NSLOCTEXT("""", ""4B13A4524A23C83CA3250C8691631275"", ""<span style=\""italic\"">Some gods are strong to harm, others, to aid; at least so say their priests.</>\nQueen of the Black Coast\nLearning true names is a study that sorcerers use to contact the demons of the Outer Void. Such sorcerers have volumes full of the names of their familiars and allies.\nThe true name of a god, however, burns brightly in the mind when spoken, then flares and fades into nothingness. Once spoken, such a name is forgotten immediately.\nThis name then, carved in stone, is a priceless gift. For a short period, the gaze of a god will be upon the speaker and they will be lifted to heights of power undreamed of. But men were not built to live as gods, so the power is fleeting."")","Consumable","0.000000","4","0","89963","0","/Game/UI/Textures/Icons/icon_acolyte_of_yog.icon_acolyte_of_yog","None","True","55100","500","0","0","0","0","0","0","55002","1","0","0","0","False","True"
55003,"NSLOCTEXT("""", ""8A36D647439FB61542E851A41D7826E0"", ""True Name of Mitra"")","NSLOCTEXT("""", ""25F93EDB463E070110C4EFB2D25911C9"", ""Use to invoke the Avatar of Mitra"")","NSLOCTEXT("""", ""AC37FAD540B2E2AC4A93C787A5F7F6CD"", ""<span style=\""italic\"">Some gods are strong to harm, others, to aid; at least so say their priests.</>\nQueen of the Black Coast\nLearning true names is a study that sorcerers use to contact the demons of the Outer Void. Such sorcerers have volumes full of the names of their familiars and allies.\nThe true name of a god, however, burns brightly in the mind when spoken, then flares and fades into nothingness. Once spoken, such a name is forgotten immediately.\nThis name then, carved in stone, is a priceless gift. For a short period, the gaze of a god will be upon the speaker and they will be lifted to heights of power undreamed of. But men were not built to live as gods, so the power is fleeting."")","Consumable","0.000000","4","0","89973","0","/Game/UI/Textures/Icons/icon_acolyte_of_mitra.icon_acolyte_of_mitra","None","True","55100","500","0","0","0","0","0","0","55003","1","0","0","0","False","True"
80101,"NSLOCTEXT("""", ""E1CEF3CB4337B713E448ABA5776026FA"", ""Bed"")","NSLOCTEXT("""", ""A4D20D0D4EA963A970254D879C5DBDDF"", ""A comfortable wooden bed"")","NSLOCTEXT("""", ""C406FD9648AFF6E65D8236B6E38E90D4"", ""Few of the inhabitants of the Exiled Lands are lucky enough to sleep in a bed at night. Some disdain the comfort of a full bed, imagining that the softness of the mattress will cause a softening of their bodies and minds.\nBut some see the bed as a place of lovemaking, sleeping and dreaming. They consider it an important part of civilization and sneer at those who sleep on the ground as uncouth savages.\nWhen somebody dies in the Exiled Lands, they awaken in the last place that they slept, unaware of how or why they got there. Using a bed will set it as your spawn point."")","BuildingItem","20.000000","2","132","0","0","/Game/UI/Textures/Icons/icon_wooden_bed.icon_wooden_bed","/Game/Systems/Building/Placeables/BP_PL_Bed_Common.BP_PL_Bed_Common_C","False","10011","40","12011","20","14174","10","0","0","80101","1","0","0","0","False","True"
